"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Eritrea","ERI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.5988780487805","37.8515853658537","38.1231219512195","38.4145365853659","38.7269756097561","39.0610731707317","39.4134390243903","39.7786829268293","40.1508536585366","40.523512195122","40.8912195121951","41.2488536585366","41.5922926829268","41.9169268292683","42.2146341463415","42.4767317073171","42.7081463414634","42.9167804878049","43.1150487804878","43.3199268292683","43.5499268292683","43.8226341463415","44.1501463414634","44.5450243902439","45.0113170731707","45.5505853658537","46.1518536585366","46.8031463414634","47.4980243902439","48.2359512195122","49.018487804878","49.8400487804878","50.6896829268293","51.5513414634146","52.4046097560976","53.2285365853659","54.0096097560976","54.7393414634146","55.4116829268293","56.0265365853659","56.5898536585366","57.119","57.6284390243902","58.1281951219512","58.6267804878049","59.129243902439","59.6362195121951","60.147243902439","60.6633658536585","61.1850975609756","61.7109268292683","62.2347804878049","","",
"Spain","ESP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.4804878048781","69.5190243902439","69.6812195121951","70.399756097561","70.8092682926829","71.0551219512195","71.2529268292683","71.5378048780488","71.0575609756098","72.0273170731707","71.630243902439","72.8180487804878","72.6107317073171","72.969756097561","73.3187804878049","73.6426829268293","74.1319512195122","74.2956097560976","74.8187804878049","75.3492682926829","75.5285365853659","76.1341463414634","75.9090243902439","76.2953658536586","76.259512195122","76.5104878048781","76.7280487804878","76.7470731707317","76.8136585365854","76.8375609756098","76.9712195121951","77.41","77.5465853658537","77.9014634146342","77.9807317073171","78.1204878048781","78.6041463414634","78.6658536585366","78.7170731707317","78.9658536585366","79.3682926829268","79.5682926829268","79.619512195122","79.8707317073171","80.1707317073171","80.8219512195122","80.8731707317073","81.1756097560976","81.4756097560976","81.6268292682927","82.4756097560976","82.3780487804878","","",
"Estonia","EST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.3628536585366","68.7420487804878","69.0540731707317","69.3099268292683","69.5171219512195","69.6806829268293","69.8021219512195","69.8829268292683","69.9276097560976","69.9366097560976","69.9053414634146","69.8333170731707","69.7250731707317","69.5911707317073","69.443756097561","69.2924390243902","69.1513658536586","69.0321951219512","68.946","68.9140731707317","68.9780487804878","69.1268292682927","69.3756097560976","69.2780487804878","69.3804878048781","70.0853658536585","70.6439024390244","70.6975609756098","70.0390243902439","69.4756097560976","69.3731707317073","68.8634146341464","67.909756097561","66.5","67.5439024390244","69.6121951219512","69.809756097561","69.3585365853659","70.0634146341463","70.4170731707317","70.2585365853659","70.9048780487805","71.3170731707317","71.909756097561","72.5682926829268","72.6914634146341","72.8146341463415","73.7707317073171","74.8243902439024","75.4292682926829","76.2292682926829","76.4268292682927","","",
"Ethiopia","ETH","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.0686341463415","39.6976585365854","40.2768048780488","40.7970731707317","41.2544634146342","41.6559756097561","42.0155609756098","42.3461707317073","42.6528048780488","42.9399024390244","43.211","43.4630243902439","43.6915365853659","43.8915365853659","44.0400243902439","44.1110487804878","44.0986341463415","44.0128048780488","43.8795365853659","43.7468048780488","43.6735609756098","43.7052926829268","43.8684878048781","44.1686097560976","44.5837073170732","45.0748048780488","45.5849268292683","46.0731463414634","46.5259756097561","46.9449512195122","47.3461219512195","47.7624634146341","48.2179512195122","48.7180731707317","49.2583414634146","49.8262195121951","50.4066829268293","50.9966341463415","51.601","52.2411463414634","52.9469512195122","53.7348780487805","54.6088536585366","55.5613414634146","56.5718048780488","57.6152195121951","58.6536585365854","59.6562682926829","60.6001463414634","61.4679512195122","62.2528536585366","62.9659512195122","","",
"European Union","EUU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.5891624202769","69.514312100951","69.7591048637336","70.2259451839142","70.3368152519472","70.5672701506461","70.6771620223087","70.7233152347492","70.6786456080456","70.9972990239487","71.1049487143198","71.4126916009387","71.5329945404981","71.8233376904131","71.9193093629913","72.1241759900709","72.4080141438768","72.5230469079316","72.7675722150067","72.8617611057192","73.201286407764","73.4628261947955","73.5268146360691","73.8017055964678","73.876210752181","74.1435366287286","74.3853050618155","74.5733066611045","74.7395208802763","74.859202310778","74.9666970181914","75.2873079653087","75.3942328957689","75.6900416556109","75.814430035469","76.0677350539698","76.3602416572651","76.5923169747365","76.8222157120079","77.1559837230684","77.4803451131932","77.605658365118","77.6812008356657","78.192132386644","78.3580875385939","78.7368073949591","78.959039513813","79.2090649647164","79.4722431607299","79.7567765553428","80.3488522037662","80.5444282551629","","",
"Fragile and conflict affected situations","FCS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.5992562508292","42.1686124848211","42.7577143432301","43.366533671202","43.9896940005603","44.6171992273042","45.2353777388815","45.832842710956","46.4040789872808","46.9468206804505","47.4639097995686","47.9614097796852","48.4425023110279","48.9062105185904","49.3499714034281","49.7687133941328","50.1621888419716","50.5364853481497","50.9004006925291","51.2654325901005","51.7510445961233","52.1418101419524","52.5443511571062","52.9511173141145","53.3489549098719","53.7255499271417","54.0718833814241","54.367009007805","54.6173505162003","54.9250980313311","55.0923325315704","55.2301860804078","55.351659270453","55.4657829796334","55.5820168407217","55.7105636928254","55.8578268129008","56.0173590243882","56.1835540498729","56.3884142997771","56.6061229171027","56.8390675452068","57.0874343164778","57.3535229762415","57.640431279972","57.9515442045532","58.2827224693955","58.6257130641301","58.9704498184977","59.3082402076959","59.6379415758171","59.9591409658314","","",
"Finland","FIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.8441463414634","68.5778048780488","69.0126829268293","69.2209756097561","68.9778048780488","69.4770731707317","69.6665853658537","69.6163414634146","69.5034146341464","70.179512195122","70.0175609756098","70.7073170731707","71.2236585365854","71.1348780487805","71.6736585365854","71.8129268292683","72.350243902439","72.8970731707317","73.1553658536586","73.44","73.7465853658537","74.2980487804878","74.2009756097561","74.5190243902439","74.2229268292683","74.56","74.5919512195122","74.5770731707317","74.7921951219512","74.8131707317073","75.2275609756098","75.4553658536585","75.7051219512195","76.3956097560976","76.409512195122","76.6934146341464","76.8785365853659","77.0907317073171","77.2912195121951","77.4658536585366","77.9658536585366","78.119512195122","78.3682926829268","78.7146341463415","78.8170731707317","79.2146341463415","79.2634146341464","79.5682926829268","79.719512195122","79.8707317073171","80.4707317073171","80.6268292682927","","",
"Fiji","FJI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.3927317073171","56.8174634146342","57.2321707317073","57.6388536585366","58.0360243902439","58.4261951219512","58.8083414634146","59.1824878048781","59.5486097560976","59.906243902439","60.2523902439024","60.5880243902439","60.9121463414634","61.2262195121951","61.5321707317073","61.8329756097561","62.1295853658537","62.4239756097561","62.7176585365854","63.0086341463415","63.2964634146341","63.5781707317073","63.8533414634146","64.1199756097561","64.3790975609756","64.6297073170732","64.8732926829268","65.1113414634146","65.3438536585366","65.5708536585366","65.7933170731707","66.011243902439","66.2241463414634","66.4335365853659","66.6389024390244","66.840243902439","67.0375609756098","67.2308536585366","67.4201219512195","67.6058536585366","67.788","67.9670975609756","68.1431463414634","68.3176829268293","68.4917804878049","68.666","68.8423902439024","69.021","69.2008048780488","69.3823170731707","69.5639756097561","69.7447317073171","","",
"France","FRA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.1170731707317","70.3146341463415","70.5146341463415","70.6634146341463","70.8121951219512","70.9609756097561","71.1609756097561","71.309756097561","71.4585365853659","71.6585365853659","71.9073170731707","72.1073170731707","72.3560975609756","72.6048780487805","72.8536585365854","73.1024390243903","73.3512195121951","73.6024390243903","73.8512195121951","74.0512195121951","74.3","74.5","74.8","75","75.3","75.6","75.8","76.1","76.3487804878049","76.6","76.8487804878049","77.1","77.3","77.6487804878049","77.7512195121951","77.9536585365854","78.3048780487805","78.6048780487805","78.7560975609756","79.0560975609756","79.1585365853659","79.2609756097561","79.1146341463415","80.1634146341463","80.1634146341463","80.8121951219512","81.1121951219512","81.2146341463415","81.4146341463415","81.6634146341463","82.1146341463415","82.5658536585366","","",
"Faeroe Islands","FRO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","74.4975609756098","","","","","75.9853658536586","","","","","76.2219512195122","75.8780487804878","75.7731707317073","75.6609756097561","75.9609756097561","76.1609756097561","76.4121951219512","76.6121951219512","76.8634146341463","77.1146341463415","77.4170731707317","77.6170731707317","77.8170731707317","78.019512195122","78.2219512195122","78.4756097560976","78.6292682926829","78.8341463414634","78.9878048780488","79.1414634146342","79.2414634146342","79.390243902439","79.5390243902439","79.7878048780488","80.1878048780488","80.5365853658537","80.8878048780488","81.2878048780488","81.6878048780488","82.0390243902439","","",
"Micronesia, Fed. Sts.","FSM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.9855853658537","58.3835853658537","58.7815853658537","59.1795853658537","59.5785853658537","59.9815853658537","60.3875853658537","60.7975853658537","61.2115853658537","61.6335853658537","62.0705853658537","62.5205853658537","62.9755853658537","63.4265853658537","63.8545853658537","64.2395853658537","64.5675853658537","64.8335853658537","65.0365853658537","65.1835853658537","65.2895853658537","65.3735853658537","65.4535853658537","65.5395853658537","65.6365853658537","65.7455853658537","65.8585853658537","65.9725853658537","66.0845853658537","66.1975853658537","66.3101219512195","66.4226585365854","66.5357073170732","66.648243902439","66.759756097561","66.8677073170732","66.9716097560976","67.0729024390244","67.1726341463415","67.275243902439","67.3842682926829","67.5037317073171","67.6351463414634","67.7760243902439","67.9248780487805","68.0761951219512","68.2239756097561","68.3657317073171","68.4984878048781","68.6217317073171","68.7379756097561","68.8502195121951","","",
"Gabon","GAB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.9152195121951","40.3596341463415","40.9095853658537","41.5685365853659","42.326","43.1589756097561","44.0309512195122","44.9099268292683","45.7784146341464","46.6253902439024","47.4503658536585","48.2633658536585","49.0728536585366","49.8818536585366","50.6918536585366","51.5083414634146","52.3323170731707","53.1642926829268","54.0002682926829","54.8442195121951","55.7001463414634","56.5610731707317","57.4114878048781","58.2329268292683","58.9983902439024","59.6799512195122","60.2595609756098","60.7237804878049","61.0670975609756","61.289","61.3964390243902","61.4124390243902","61.3594634146342","61.2535365853659","61.0947073170732","60.8755365853659","60.6005609756098","60.2882682926829","59.9681219512195","59.6880243902439","59.4963170731707","59.4229268292683","59.4842926829268","59.6838536585366","60.0091463414634","60.431243902439","60.9037317073171","61.3857073170732","61.8527073170732","62.289756097561","62.6933414634146","63.0739268292683","","",
"United Kingdom","GBR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.8780487804878","70.9268292682927","70.8268292682927","71.6243902439024","71.6243902439024","71.5731707317073","72.1243902439024","71.7243902439025","71.7219512195122","71.9731707317073","72.2731707317073","72.1243902439024","72.3243902439024","72.5243902439024","72.7243902439024","72.7756097560976","73.2243902439024","73.1756097560976","73.2756097560976","73.6756097560976","74.0268292682927","74.1780487804878","74.3780487804878","74.7780487804878","74.6292682926829","74.9292682926829","75.280487804878","75.3804878048781","75.5829268292683","75.8804878048781","76.0829268292683","76.4341463414634","76.3853658536585","76.8853658536585","76.8365853658537","77.0878048780488","77.2109756097561","77.190243902439","77.390243902439","77.7414634146342","77.9926829268293","78.1439024390244","78.4463414634146","78.7463414634146","79.0487804878049","79.2487804878049","79.4487804878049","79.6","80.0512195121951","80.4024390243902","80.9512195121951","81.5","","",
"Georgia","GEO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.8318536585366","64.2343414634147","64.6388292682927","65.0418048780488","65.4367804878049","65.818756097561","66.182243902439","66.5257317073171","66.8492195121951","67.1592195121951","67.4661951219512","67.7771707317073","68.0911219512195","68.4025853658537","68.6945609756098","68.9435853658537","69.1356585365854","69.2662926829268","69.3394878048781","69.376243902439","69.4040243902439","69.4492926829269","69.5280487804878","69.641243902439","69.7748536585366","69.9008048780488","69.9926341463415","70.0353414634146","70.0324634146342","69.9996097560976","69.9608292682927","69.9477317073171","69.9823414634146","70.0756829268293","70.2337317073171","70.4544390243903","70.7207317073171","71.0140243902439","71.3217317073171","71.6303414634146","71.9297804878049","72.2120731707317","72.4717317073171","72.705756097561","72.9107073170732","73.0890731707317","73.2484390243903","73.3968048780488","73.5377317073171","73.6747317073171","73.8097804878049","73.9448780487805","","",
"Ghana","GHA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.2667073170732","46.6825365853659","47.0784390243902","47.4533658536585","47.8076341463415","48.1409756097561","48.455243902439","48.7564146341463","49.0480731707317","49.3349756097561","49.6219512195122","49.9122926829268","50.2072926829268","50.509512195122","50.8139512195122","51.1154634146341","51.4098292682927","51.6972926829268","51.9817804878049","52.2717804878049","52.5783170731707","52.9104390243902","53.2736829268293","53.6704878048781","54.1097073170732","54.6026829268293","55.1373170731707","55.6936341463415","56.2471707317073","56.7516341463415","57.1572682926829","57.4367804878049","57.5798048780488","57.5948292682927","57.5027073170732","57.3407804878049","57.164243902439","57.0239268292683","56.9537073170732","56.9875853658537","57.1476097560976","57.4219268292683","57.7866585365854","58.2248536585366","58.7045365853659","59.1867073170732","59.6378536585366","60.0299512195122","60.3510243902439","60.5995609756098","60.7885853658537","60.9471219512195","","",
"Guinea","GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","35.0811219512195","35.2603902439024","35.4251707317073","35.5809268292683","35.7316097560976","35.8816097560976","36.0384390243903","36.2115853658537","36.4100731707317","36.6434878048781","36.9204390243902","37.242","37.609243902439","38.0246829268293","38.4832682926829","38.9769512195122","39.4996341463415","40.0502682926829","40.6308048780488","41.2587804878049","41.9557073170732","42.7311707317073","43.5831951219512","44.4963658536585","45.4547317073171","46.4353414634146","47.4051951219512","48.3293170731707","49.1781951219512","49.9188536585366","50.5273414634146","51.0040975609756","51.3555365853659","51.5875853658537","51.6996829268293","51.6978048780488","51.6093414634146","51.4751707317073","51.3356341463415","51.2499268292683","51.2762926829268","51.4406341463415","51.7490243902439","52.1945853658537","52.7451219512195","53.3495365853659","53.9437073170732","54.4784390243902","54.9318780487805","55.298","55.5901951219512","55.8446585365854","","",
"Gambia, The","GMB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","32.3256341463415","32.6610975609756","33.0620975609756","33.5376341463415","34.0931951219512","34.732243902439","35.4432682926829","36.211243902439","37.0241707317073","37.8705609756098","38.7374146341463","39.613756097561","40.4901219512195","41.3569756097561","42.2103658536585","43.0532682926829","43.8886829268293","44.7200975609756","45.5420243902439","46.3509512195122","47.1468780487805","47.9222926829268","48.6687073170732","49.3771219512195","50.0310487804878","50.613","51.1184634146341","51.5484634146342","51.9104634146342","52.217","52.4860487804878","52.7390975609756","52.9951219512195","53.2651463414634","53.5561707317073","53.8676585365854","54.1906829268293","54.5166829268293","54.8441951219512","55.1712195121951","55.497756097561","55.8212926829268","56.1418536585366","56.4559024390244","56.7619268292683","57.0579268292683","57.3438780487805","57.6188048780488","57.8816829268293","58.133512195122","58.3748048780488","58.6070731707317","","",
"Guinea-Bissau","GNB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.3546585365854","42.5628780487805","42.7691219512195","42.9718536585366","43.1690487804878","43.3586097560976","43.539512195122","43.7132195121951","43.8798048780488","44.0398048780488","44.1953658536585","44.3500731707317","44.5064634146342","44.6685853658537","44.8393902439024","45.0208292682927","45.2138048780488","45.4207317073171","45.6425853658537","45.8808292682927","46.135","46.4061219512195","46.6912195121951","46.9903414634146","47.3044390243902","47.6359756097561","47.9849512195122","48.3449268292683","48.711512195122","49.0738292682927","49.4235365853659","49.7517317073171","50.0540487804878","50.3270243902439","50.5678536585366","50.777243902439","50.9620975609756","51.1306341463415","51.2904634146342","51.4469268292683","51.609756097561","51.781512195122","51.9664390243902","52.1660975609756","52.3808536585366","52.6082926829268","52.8437073170732","53.0817317073171","53.3206097560976","53.5584390243903","53.7960975609756","54.0336341463415","","",
"Equatorial Guinea","GNQ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.0324878048781","37.3324146341463","37.6323414634146","37.931756097561","38.2316585365854","38.5320731707317","38.832512195122","39.1329512195122","39.4344390243902","39.7349268292683","40.0339512195122","40.331","40.6270487804878","40.9245609756098","41.2270243902439","41.5388536585366","41.8625609756098","42.1991463414634","42.5481219512195","42.9095853658537","43.2796097560976","43.6552926829268","44.0306585365854","44.4037317073171","44.7734634146341","45.1422682926829","45.5105609756098","45.8732926829268","46.2249268292683","46.5554878048781","46.8535365853659","47.1116097560976","47.3267804878049","47.4980975609756","47.6215853658537","47.6928048780488","47.724243902439","47.7333414634146","47.7375365853659","47.7637073170732","47.8377317073171","47.976512195122","48.1909756097561","48.4870975609756","48.8683658536585","49.3278292682927","49.8450731707317","50.3957317073171","50.9653658536585","51.5330731707317","52.0849024390244","52.6129024390244","","",
"Greece","GRC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.5486341463415","68.8922682926829","69.1857073170732","69.4294390243902","69.638","69.8374634146341","70.0524634146342","70.3025609756098","70.5892926829268","70.9036341463415","71.2265609756098","71.535","71.8148536585366","72.0646341463415","72.2937073170732","72.5195609756098","72.7616585365854","73.0310731707317","73.3293658536585","73.6471463414634","73.9694878048781","74.2780243902439","74.5648780487805","74.8271707317073","75.0765609756098","75.3302195121951","75.6026341463415","75.9006585365854","76.6878048780488","76.9390243902439","77.1365853658537","77.3829268292683","77.390243902439","77.6390243902439","77.5853658536585","77.6853658536585","78.1365853658537","77.8390243902439","77.9878048780488","77.8878048780488","78.3878048780488","78.6414634146341","78.8414634146341","79.0390243902439","79.2390243902439","79.4390243902439","79.4390243902439","79.9390243902439","80.1878048780488","80.3878048780488","80.7317073170732","80.6341463414634","","",
"Grenada","GRD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.249512195122","60.6700975609756","61.0766829268293","61.4712682926829","61.8533414634146","62.2229268292683","62.5810243902439","62.9266341463415","63.262243902439","63.5878780487805","63.903512195122","64.2096585365854","64.5078292682927","64.797","65.0791707317073","65.3533658536585","65.6185609756098","65.876756097561","66.1269512195122","66.3696585365854","66.6058780487805","66.8355853658537","67.0598048780488","67.2780243902439","67.490756097561","67.6984878048781","67.9007317073171","68.0974878048781","68.289756097561","68.4750243902439","68.6538048780488","68.8256097560976","68.9913902439024","69.1541951219512","69.317512195122","69.4863170731707","69.6616341463415","69.8474634146341","70.0442926829268","70.2531219512195","70.4744634146341","70.7058048780488","70.9411463414634","71.1764634146342","71.406756097561","71.625","71.8286829268293","72.0148048780488","72.1833658536585","72.3368780487805","72.4763658536585","72.6103414634146","","",
"Greenland","GRL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","63.4146341463415","63.9548780487805","63.449756097561","63.0748780487805","63.1926829268293","63.3","63.4665853658537","63.8336585365854","64.2487804878049","64.6541463414634","64.5824390243903","64.6675609756098","65.0682926829268","65.0317073170732","65.1960975609756","65.5853658536585","65.9009756097561","65.6441463414634","65.7724390243903","65.7980487804878","66.1570731707317","66.4034146341464","66.9634146341463","67.6078048780488","68.1626829268293","68.4404878048781","68.8068292682927","69.2258536585366","69.5192682926829","69.9826829268293","70.2134146341463","70.4678048780488","71.0324390243903","","","","",
"Guatemala","GTM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.1039512195122","46.6882926829268","47.2826829268293","47.8866341463415","48.5086097560976","49.1610975609756","49.8490487804878","50.5689512195122","51.3103170731707","52.0531463414634","52.7740243902439","53.4524878048781","54.0740243902439","54.6341463414634","55.132756097561","55.5788292682927","55.991756097561","56.391512195122","56.7905853658537","57.201487804878","57.632756097561","58.0859512195122","58.5586341463415","59.0538292682927","59.5680731707317","60.0973170731707","60.6330975609756","61.1698780487805","61.7046585365854","62.2384146341464","62.7731219512195","63.311756097561","63.8563902439024","64.4065853658537","64.9629756097561","65.5272195121951","66.0959024390244","66.6615609756098","67.2151951219512","67.7412195121951","68.2204878048781","68.6458536585366","69.0151951219512","69.3319024390244","69.6089756097561","69.8644146341464","70.1192682926829","70.3891463414634","70.6810487804878","70.9959756097561","71.3279024390244","71.6638536585366","","",
"Guam","GUM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.7252926829268","62.2191951219512","62.707","63.186243902439","63.6574146341463","64.1190243902439","64.5715853658537","65.0141463414634","65.4467073170732","65.8673170731708","66.2754878048781","66.6707317073171","67.0530487804878","67.4224390243903","67.7789024390244","68.1224146341463","68.4544390243902","68.7754878048781","69.087512195122","69.3905365853659","69.6865365853659","69.9755365853659","70.2585365853659","70.5355365853659","70.8065365853659","71.0680487804878","71.3200731707317","71.5645853658537","71.8040975609756","72.0440975609756","72.2876097560976","72.5400731707317","72.8045365853659","73.0839512195122","73.3813170731707","73.6991707317073","74.034","74.3822926829268","74.738487804878","75.0980243902439","75.452756097561","75.7986585365854","76.1312682926829","76.4476829268293","76.7475365853659","77.0325609756098","77.3074146341463","77.5757317073171","77.8390487804878","78.1008536585366","78.3605853658537","78.6185609756098","","",
"Guyana","GUY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.3627073170732","58.4918048780488","58.6209268292683","58.7495609756098","58.8781951219512","59.0058536585366","59.1330243902439","59.2587073170732","59.3839024390244","59.5076097560976","59.6303414634146","59.7515609756098","59.8718048780488","59.9915365853659","60.1097804878049","60.226","60.3397073170732","60.4529268292683","60.5661463414634","60.6819268292683","60.8012926829268","60.927243902439","61.0593170731707","61.1990243902439","61.3448048780488","61.4966585365854","61.6520487804878","61.8094390243903","61.9668292682927","62.1221951219512","62.2750243902439","62.4248292682927","62.5711707317073","62.7145609756098","62.852512195122","62.983","63.1070731707317","63.2282926829268","63.3512682926829","63.484756097561","63.6410487804878","63.8242195121951","64.0357073170732","64.2733170731707","64.5291707317073","64.7912682926829","65.0472195121951","65.2871951219512","65.5056097560976","65.7024878048781","65.8800731707317","66.0462682926829","","",
"High income","HIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.5379867538261","68.5926522725323","68.8128420503184","69.1928498338814","69.3176175352772","69.5598990491793","69.7742591834586","69.7322667558331","69.9120494531341","70.2361068688357","70.5165538302233","70.7608830468174","70.9122936454871","71.2814031717316","71.5112817741719","71.7064145180399","71.9988989636669","72.1439150297949","72.3912481207305","72.4198442015724","72.7530089995088","73.1102184397092","73.1837907169312","73.3722971805538","73.5651787385424","73.9815287412294","74.2233625782737","74.3217930678132","74.5085898051703","74.6129435490707","74.7153215391513","74.7431930106733","74.5701597423779","74.7543441380641","74.9266151682522","75.3764068512723","75.7769434564212","75.9271222993717","75.9853560342466","76.157880863843","76.4241609675741","76.5233921746901","76.6495157408759","77.0733061096244","77.1809005342517","77.6514984529103","77.941962756591","78.1258256117996","78.4186394961901","78.6848253374514","79.0189338232975","79.2952747565341","","",
"Hong Kong SAR, China","HKG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.5793658536585","68.1300975609756","68.6434390243903","69.1183658536585","69.5553902439024","69.9614878048781","70.3466097560976","70.720243902439","71.0878536585366","71.4524390243903","71.4585365853659","71.4560975609756","72.109756097561","72.6121951219512","73.3682926829268","72.819512195122","73.319512195122","73.5756097560976","73.6731707317073","74.6731707317073","75.3243902439025","75.4292682926829","75.2756097560976","76.0292682926829","76.4341463414634","76.6853658536585","76.8829268292683","77.0829268292683","77.0292682926829","77.3804878048781","77.8829268292683","77.6780487804878","78.0317073170732","78.5292682926829","78.6829268292683","79.6268292682927","80.1268292682927","80.1317073170732","80.3829268292683","80.8780487804878","81.4243902439025","81.4780487804878","81.3292682926829","81.7804878048781","81.5804878048781","82.3756097560976","82.3268292682927","82.3756097560976","82.7756097560976","82.9780487804878","83.4219512195122","83.4804878048781","","",
"Honduras","HND","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.9638780487805","47.6329512195122","48.289","48.9279756097561","49.5473658536585","50.1476585365854","50.7373902439024","51.3246341463415","51.9148780487805","52.5151463414634","53.1329512195122","53.7708292682927","54.430756097561","55.115243902439","55.8232926829268","56.5549024390244","57.3030487804878","58.0637317073171","58.8329268292683","59.6121219512195","60.4058536585366","61.2120731707317","62.0248048780488","62.8315365853658","63.613756097561","64.3509512195122","65.0301463414634","65.6452926829268","66.1944390243902","66.6890487804878","67.1436341463415","67.5791951219512","68.008756097561","68.4368048780488","68.8578780487805","69.26","69.6276829268293","69.9544390243903","70.238756097561","70.4841463414634","70.6970731707317","70.890512195122","71.0774634146342","71.2679024390244","71.4733170731707","71.7026829268293","71.956512195122","72.2343414634146","72.534243902439","72.8503170731707","73.1731951219512","73.4934390243903","","",
"Heavily indebted poor countries (HIPC)","HPC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.9998301109958","40.4267619357918","40.8454271757388","41.2558362680471","41.6599517268185","42.0610560576181","42.4624121190699","42.8664328345784","43.2733145032561","43.6833462761965","44.0960762658355","44.5081551941129","44.9160497794206","45.3161453086508","45.7041449402133","46.0757203807942","46.4299741838671","46.7686249870976","47.0936090568893","47.4093506175218","47.7211973669054","48.0310556330319","48.336917430868","48.633660106872","48.9075472076155","49.1422546143054","49.3268426537827","49.4593654520395","49.5522355021202","49.6288764421205","49.7177665523912","49.8390851566076","49.9948466758728","50.1730956633261","50.3669176144199","50.5787127086132","50.8149792583713","51.0833326839183","51.3904145705543","51.7438995055824","52.1526130853344","52.6183076456249","53.1376225366934","53.7025478359955","54.3010360272967","54.9198454876504","55.5414338671418","56.1495101401899","56.7312310833895","57.275880793407","57.7773897968644","58.2408523436924","","",
"Croatia","HRV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.015512195122","65.408243902439","65.7878780487805","66.1544390243903","66.5120487804878","66.8627804878049","67.2087317073171","67.5489268292683","67.8813658536585","68.2004878048781","68.5016341463415","68.7787317073171","69.029243902439","69.2527073170732","70.0019512195122","70.4553658536585","70.7443902439024","70.5387804878049","70.4273170731707","70.1753658536586","70.3443902439025","70.4826829268293","70.2748780487805","70.2185365853659","70.8860975609756","71.4190243902439","71.470243902439","71.4882926829268","71.8446341463415","72.1704878048781","72.1853658536586","71.2414634146342","71.5224390243903","71.8034146341464","72.0843902439024","72.3653658536585","72.4951219512195","72.3170731707317","72.6419512195122","72.8078048780488","74.5129268292683","74.7173170731707","74.6139024390244","75.520243902439","75.2446341463415","75.8368292682927","75.7056097560976","75.9121951219512","76.1682926829268","76.4756097560976","76.7756097560976","76.9243902439024","","",
"Haiti","HTI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.7408780487805","43.3182682926829","43.8896829268293","44.4510975609756","44.9930731707317","45.5046341463415","45.9798048780488","46.4170731707317","46.8173902439024","47.1911463414634","47.5487073170732","47.903487804878","48.2639756097561","48.6331951219512","49.0093170731707","49.381512195122","49.7414878048781","50.0848048780488","50.4124878048781","50.7329756097561","51.0581463414634","51.3972926829268","51.7577804878049","52.1385365853659","52.534512195122","52.9362195121951","53.3327317073171","53.7150975609756","54.0799024390244","54.4286097560976","54.7667804878049","55.1003902439024","55.4339756097561","55.7670975609756","56.0922682926829","56.3975365853659","56.6779024390244","56.9349024390244","57.177512195122","57.4227804878049","57.6952195121951","58.0112682926829","58.3819268292683","58.8071219512195","59.2837804878049","59.8018292682927","60.3372195121951","60.8704146341464","61.3849268292683","61.866756097561","62.3059756097561","62.7026585365854","","",
